timestamp,hostname,aws region,event type,origin ids,origin type,user id,organization id,retention days,storage location,msp organization id,session id,session type,vpn profile,public ip,assigned ip,connected at,disconnection reason,os version,anyconnect version,asa syslog id,device id,machine id,public ipv6,assigned ipv6,security group tag,dap record name,dap connection type,failed reasons,log message,asa syslog severity,asa syslog class,asa syslog description
"2025-08-05 10:36:51","us-vpn-gw-1","ap-southeast-1","DISCONNECTED","[143556695]","7","sybil","8236318","365","us","","2833","TLS","CiscoSecureAccessVPN","89.250.44.211","192.168.15.179","2025-08-05T07:03:00Z","User Requested","Windows 11 23H2","5.1.2.42","ASA-3-113015","DEVICE-W-6933","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-16 06:24:40","hq-vpn-gw-2","us-east-1","DISCONNECTED","[421406158]","7","bob","8236318","365","us","","3301","IKEv2","CiscoSecureAccessVPN","186.30.44.180","192.168.143.213","2025-08-15T22:50:44Z","User Requested","Mac OS X 13.6","4.10.06079","ASA-5-109201","DEVICE-W-2569","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-01 18:01:04","us-vpn-gw-2","ap-southeast-1","CONNECTED","[999293435]","7","mert","8236318","365","us","","1646","IKEv2","CiscoSecureAccessVPN","202.232.81.35","192.168.3.244","","","Ubuntu 22.04","5.1.2.42","ASA-6-113039","DEVICE-L-8473","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-10 21:29:26","hq-vpn-gw-1","ap-southeast-1","DISCONNECTED","[642380704]","7","quinn","8236318","365","us","","2735","IKEv2","CiscoSecureAccessVPN","104.86.67.90","10.10.84.178","2025-08-10T18:11:16Z","Re-authentication","Ubuntu 24.04","5.1.2.42","ASA-3-113015","DEVICE-W-6234","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-15 19:15:12","us-vpn-gw-2","eu-central-1","DISCONNECTED","[1930573402]","7","alice","8236318","365","us","","8810","TLS","CiscoSecureAccessVPN","114.58.76.199","192.168.128.58","2025-08-15T17:47:57Z","Re-authentication","iOS 17.5","5.1.0.91","ASA-3-113015","DEVICE-W-1015","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-24 15:40:23","hq-vpn-gw-2","us-west-2","CONNECTED","[1467252811]","7","mallory","8236318","365","us","","8231","IKEv2","CiscoSecureAccessVPN","184.110.252.91","192.168.139.90","","","Mac OS X 14.6.1","5.0.05040","ASA-5-109201","DEVICE-W-3191","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-30 09:29:48","hq-vpn-gw-1","eu-west-1","DISCONNECTED","[603180597]","7","sybil","8236318","365","us","","3928","TLS","CiscoSecureAccessVPN","41.161.249.167","10.10.177.221","2025-07-30T06:32:25Z","Idle Timeout","iOS 17.5","4.10.06079","ASA-6-113039","DEVICE-M-6487","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-11 14:34:16","eu-vpn-gw-1","us-east-1","CONNECTED","[1819791923]","7","grace","8236318","365","us","","7273","IKEv2","CiscoSecureAccessVPN","146.43.247.57","10.10.135.238","","","iOS 17.5","5.0.03120","ASA-5-109201","DEVICE-L-2391","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-24 18:03:43","hq-vpn-gw-1","sa-east-1","CONNECTED","[1715580914]","7","enes","8236318","365","us","","3488","IKEv2","CiscoSecureAccessVPN","63.14.157.201","192.168.228.224","","","iOS 17.5","5.0.05040","ASA-5-109201","DEVICE-W-8950","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-21 06:54:51","eu-vpn-gw-2","eu-central-1","FAILED","[841910755]","7","baran","8236318","365","us","","8328","IKEv2","CiscoSecureAccessVPN","126.227.15.183","172.16.95.95","","","Mac OS X 13.6","5.1.2.42","ASA-3-113015","DEVICE-W-6703","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-17 12:38:01","eu-vpn-gw-2","eu-central-1","DISCONNECTED","[1001583408]","7","mert","8236318","365","us","","8432","TLS","CiscoSecureAccessVPN","41.95.80.185","192.168.198.242","2025-08-17T11:46:55Z","User Requested","Windows 10 22H2","5.1.2.42","ASA-4-113019","DEVICE-M-1815","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-30 16:00:48","hq-vpn-gw-1","sa-east-1","CONNECTED","[532212812]","7","elif","8236318","365","us","","2216","TLS","CiscoSecureAccessVPN","97.79.121.249","172.16.214.95","","","Windows 10 22H2","5.0.05040","ASA-3-113015","DEVICE-L-9580","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-26 17:57:37","apac-vpn-gw-1","eu-central-1","DISCONNECTED","[394712103]","7","frank","8236318","365","us","","7868","IKEv2","CiscoSecureAccessVPN","165.227.205.135","10.10.161.206","2025-07-26T17:23:19Z","Re-authentication","Windows 11 23H2","5.0.03120","ASA-6-113039","DEVICE-W-9921","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-07 13:43:05","hq-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1345324458]","7","quinn","8236318","365","us","","7699","IKEv2","CiscoSecureAccessVPN","15.187.136.237","192.168.224.245","2025-08-07T06:14:17Z","Re-authentication","iOS 17.5","4.10.06079","ASA-6-113039","DEVICE-L-9629","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-24 21:33:30","latam-vpn-gw-1","eu-central-1","DISCONNECTED","[1035389095]","7","rick","8236318","365","us","","5397","TLS","CiscoSecureAccessVPN","219.63.213.240","10.10.71.226","2025-07-24T15:37:16Z","Network Error","Android 14","5.0.05040","ASA-3-113015","DEVICE-L-7209","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-05 11:14:28","eu-vpn-gw-1","us-east-1","DISCONNECTED","[1982476428]","7","peggy","8236318","365","us","","4402","IKEv2","CiscoSecureAccessVPN","36.210.169.105","192.168.93.38","2025-08-05T05:02:46Z","Network Error","Mac OS X 14.6.1","5.1.0.91","ASA-3-113015","DEVICE-L-6457","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-01 15:23:14","eu-vpn-gw-2","sa-east-1","DISCONNECTED","[1287472326]","7","gizem","8236318","365","us","","9913","IKEv2","CiscoSecureAccessVPN","63.248.51.54","192.168.173.134","2025-08-01T07:33:06Z","User Requested","Android 14","5.0.05040","ASA-4-113019","DEVICE-W-9591","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-24 02:44:00","us-vpn-gw-2","us-east-1","CONNECTED","[713558049]","7","ned","8236318","365","us","","6830","TLS","CiscoSecureAccessVPN","65.7.174.184","10.10.152.21","","","Ubuntu 24.04","5.0.03120","ASA-6-113039","DEVICE-M-6323","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-31 05:03:10","hq-vpn-gw-2","us-east-1","DISCONNECTED","[128007295]","7","rick","8236318","365","us","","7438","TLS","CiscoSecureAccessVPN","77.223.23.182","10.10.180.216","2025-07-31T01:11:40Z","Network Error","Mac OS X 13.6","5.1.0.91","ASA-5-109201","DEVICE-W-9874","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-24 11:44:34","apac-vpn-gw-1","eu-west-1","CONNECTED","[813127475]","7","frank","8236318","365","us","","9993","IKEv2","CiscoSecureAccessVPN","212.46.12.110","192.168.217.215","","","Mac OS X 13.6","5.0.05040","ASA-4-113019","DEVICE-L-2464","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-08 01:40:59","us-vpn-gw-1","us-east-1","CONNECTED","[749186175]","7","ayse","8236318","365","us","","7175","IKEv2","CiscoSecureAccessVPN","117.49.34.217","10.10.98.35","","","iOS 17.5","5.1.2.42","ASA-5-109201","DEVICE-W-3406","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-10 22:38:22","hq-vpn-gw-2","us-west-2","FAILED","[1057898285]","7","peggy","8236318","365","us","","8568","TLS","CiscoSecureAccessVPN","138.80.56.7","172.16.133.134","","","Mac OS X 14.6.1","5.1.0.91","ASA-5-109201","DEVICE-W-2698","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-16 21:28:56","eu-vpn-gw-2","us-east-1","CONNECTED","[312017124]","7","frank","8236318","365","us","","8154","TLS","CiscoSecureAccessVPN","145.89.186.75","10.10.135.245","","","Mac OS X 13.6","5.0.05040","ASA-3-113015","DEVICE-W-1435","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-07 22:34:39","eu-vpn-gw-1","sa-east-1","FAILED","[255198882]","7","berfin","8236318","365","us","","4819","IKEv2","CiscoSecureAccessVPN","135.54.214.156","172.16.227.218","","","Windows 11 23H2","5.0.03120","ASA-6-113039","DEVICE-M-1931","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-05 10:57:37","eu-vpn-gw-2","ap-northeast-1","CONNECTED","[327274238]","7","karen","8236318","365","us","","7122","TLS","CiscoSecureAccessVPN","164.61.121.252","172.16.21.204","","","Mac OS X 13.6","5.1.2.42","ASA-5-109201","DEVICE-W-2740","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-05 00:39:00","eu-vpn-gw-1","us-east-1","DISCONNECTED","[309767318]","7","sybil","8236318","365","us","","9224","IKEv2","CiscoSecureAccessVPN","196.166.235.154","10.10.35.55","2025-08-04T21:05:50Z","User Requested","Mac OS X 14.6.1","5.1.2.42","ASA-5-109201","DEVICE-W-6702","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-21 19:45:16","us-vpn-gw-2","eu-west-1","CONNECTED","[1265266840]","7","peggy","8236318","365","us","","9957","IKEv2","CiscoSecureAccessVPN","1.129.248.147","10.10.68.137","","","iOS 17.5","4.10.06079","ASA-4-113019","DEVICE-L-1673","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-02 06:57:22","eu-vpn-gw-2","eu-west-1","CONNECTED","[1039837686]","7","ivan","8236318","365","us","","9809","TLS","CiscoSecureAccessVPN","83.200.36.154","192.168.23.35","","","Ubuntu 24.04","5.0.05040","ASA-3-113015","DEVICE-L-1795","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-02 01:28:00","us-vpn-gw-2","us-east-1","DISCONNECTED","[298813719]","7","mallory","8236318","365","us","","8112","IKEv2","CiscoSecureAccessVPN","147.214.254.158","10.10.36.216","2025-08-01T18:47:43Z","Re-authentication","Ubuntu 22.04","5.0.03120","ASA-5-109201","DEVICE-W-3348","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-30 12:22:52","eu-vpn-gw-2","ap-southeast-1","DISCONNECTED","[699467363]","7","judy","8236318","365","us","","1167","IKEv2","CiscoSecureAccessVPN","161.97.203.204","172.16.194.3","2025-07-30T09:32:03Z","Admin Logout","iOS 17.5","5.1.0.91","ASA-3-113015","DEVICE-W-7853","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-30 15:02:46","latam-vpn-gw-1","us-west-2","CONNECTED","[1189837651]","7","heidi","8236318","365","us","","6813","TLS","CiscoSecureAccessVPN","177.94.94.91","10.10.88.25","","","Windows 10 22H2","5.0.03120","ASA-3-113015","DEVICE-M-5929","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-22 02:23:21","eu-vpn-gw-2","sa-east-1","CONNECTED","[1541576300]","7","charlie","8236318","365","us","","3651","TLS","CiscoSecureAccessVPN","217.77.168.85","192.168.65.158","","","iOS 17.5","5.0.03120","ASA-6-113039","DEVICE-M-2365","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-31 03:09:44","hq-vpn-gw-1","us-east-1","CONNECTED","[1119164228]","7","alice","8236318","365","us","","9458","TLS","CiscoSecureAccessVPN","124.183.127.254","172.16.32.51","","","Windows 10 22H2","5.0.05040","ASA-6-113039","DEVICE-W-1223","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-17 22:50:23","hq-vpn-gw-2","us-west-2","DISCONNECTED","[324701327]","7","leo","8236318","365","us","","7514","IKEv2","CiscoSecureAccessVPN","81.9.49.236","192.168.98.28","2025-08-17T21:27:33Z","Re-authentication","Windows 10 22H2","5.0.03120","ASA-4-113019","DEVICE-W-2472","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-13 01:33:30","us-vpn-gw-2","us-east-1","FAILED","[838438158]","7","charlie","8236318","365","us","","4733","TLS","CiscoSecureAccessVPN","57.60.246.104","192.168.121.218","","","Windows 10 22H2","5.0.05040","ASA-5-109201","DEVICE-M-8192","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-13 01:14:47","apac-vpn-gw-1","sa-east-1","CONNECTED","[278816890]","7","enes","8236318","365","us","","6836","IKEv2","CiscoSecureAccessVPN","91.46.100.207","10.10.139.242","","","Ubuntu 22.04","5.1.2.42","ASA-5-109201","DEVICE-M-3658","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-29 11:31:07","latam-vpn-gw-1","ap-northeast-1","FAILED","[611537169]","7","baran","8236318","365","us","","7636","IKEv2","CiscoSecureAccessVPN","112.245.239.60","172.16.230.16","","","Windows 10 22H2","5.0.03120","ASA-4-113019","DEVICE-L-2482","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-06 21:53:30","hq-vpn-gw-2","us-west-2","CONNECTED","[693173365]","7","wendy","8236318","365","us","","3300","TLS","CiscoSecureAccessVPN","32.186.190.150","172.16.38.53","","","Android 14","5.0.05040","ASA-6-113039","DEVICE-W-1176","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-05 11:19:02","hq-vpn-gw-2","us-east-1","DISCONNECTED","[595871473]","7","leo","8236318","365","us","","9062","IKEv2","CiscoSecureAccessVPN","138.115.145.241","172.16.188.56","2025-08-05T04:25:29Z","Idle Timeout","Android 14","5.1.2.42","ASA-5-109201","DEVICE-M-4796","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-22 21:52:52","hq-vpn-gw-1","eu-west-1","CONNECTED","[1972861996]","7","sybil","8236318","365","us","","3462","IKEv2","CiscoSecureAccessVPN","120.91.21.79","172.16.113.90","","","Mac OS X 13.6","5.1.0.91","ASA-5-109201","DEVICE-M-6195","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-13 23:38:37","hq-vpn-gw-1","us-west-2","DISCONNECTED","[1722845049]","7","baran","8236318","365","us","","6789","TLS","CiscoSecureAccessVPN","221.192.4.148","192.168.42.170","2025-08-13T22:50:20Z","Admin Logout","Ubuntu 22.04","5.1.2.42","ASA-4-113019","DEVICE-W-8347","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-03 07:37:38","eu-vpn-gw-1","eu-west-1","CONNECTED","[1490623236]","7","baran","8236318","365","us","","1903","TLS","CiscoSecureAccessVPN","178.207.127.118","10.10.142.83","","","Mac OS X 13.6","5.0.03120","ASA-5-109201","DEVICE-L-2750","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-10 14:54:16","us-vpn-gw-1","ap-southeast-1","CONNECTED","[487098664]","7","heidi","8236318","365","us","","4956","IKEv2","CiscoSecureAccessVPN","174.242.71.156","10.10.40.232","","","Ubuntu 22.04","5.0.03120","ASA-3-113015","DEVICE-W-2670","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-11 15:11:00","hq-vpn-gw-1","us-east-1","CONNECTED","[1786091617]","7","elif","8236318","365","us","","4098","TLS","CiscoSecureAccessVPN","195.18.58.199","192.168.61.65","","","Ubuntu 24.04","5.1.0.91","ASA-4-113019","DEVICE-W-8836","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-02 09:50:54","latam-vpn-gw-1","eu-west-1","CONNECTED","[1261443672]","7","diana","8236318","365","us","","5351","IKEv2","CiscoSecureAccessVPN","157.30.206.172","192.168.244.138","","","Mac OS X 14.6.1","5.0.03120","ASA-6-113039","DEVICE-M-9960","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-25 09:53:20","us-vpn-gw-1","ap-southeast-1","DISCONNECTED","[491582122]","7","selin","8236318","365","us","","3458","IKEv2","CiscoSecureAccessVPN","221.33.222.190","10.10.4.197","2025-07-25T06:13:51Z","Network Error","iOS 17.5","5.1.0.91","ASA-3-113015","DEVICE-L-8401","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-13 19:26:41","apac-vpn-gw-1","ap-northeast-1","CONNECTED","[708769880]","7","ursula","8236318","365","us","","9002","TLS","CiscoSecureAccessVPN","215.128.62.61","192.168.179.58","","","Ubuntu 24.04","4.10.06079","ASA-3-113015","DEVICE-M-8078","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-23 12:50:56","us-vpn-gw-2","eu-west-1","DISCONNECTED","[1258628504]","7","ivan","8236318","365","us","","4590","TLS","CiscoSecureAccessVPN","62.138.53.218","172.16.166.244","2025-07-23T07:40:39Z","Re-authentication","iOS 17.5","4.10.06079","ASA-6-113039","DEVICE-W-1440","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-27 05:11:36","eu-vpn-gw-2","ap-northeast-1","DISCONNECTED","[1572615492]","7","judy","8236318","365","us","","1152","TLS","CiscoSecureAccessVPN","108.170.26.170","172.16.69.160","2025-07-26T22:47:18Z","Network Error","Mac OS X 14.6.1","5.0.03120","ASA-5-109201","DEVICE-L-2928","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-15 10:50:21","apac-vpn-gw-1","ap-southeast-1","DISCONNECTED","[1853627841]","7","xavier","8236318","365","us","","8939","IKEv2","CiscoSecureAccessVPN","35.192.13.244","192.168.47.155","2025-08-15T09:38:43Z","User Requested","iOS 17.5","5.0.05040","ASA-4-113019","DEVICE-W-3110","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-02 05:21:39","hq-vpn-gw-2","ap-northeast-1","FAILED","[540432520]","7","wendy","8236318","365","us","","6372","TLS","CiscoSecureAccessVPN","102.181.104.165","192.168.233.38","","","Mac OS X 14.6.1","4.10.06079","ASA-3-113015","DEVICE-W-4671","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-09 20:22:38","us-vpn-gw-2","us-east-1","DISCONNECTED","[1216520442]","7","charlie","8236318","365","us","","9821","IKEv2","CiscoSecureAccessVPN","94.111.18.243","172.16.235.85","2025-08-09T18:02:32Z","Re-authentication","Ubuntu 24.04","5.1.2.42","ASA-6-113039","DEVICE-L-6067","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-15 01:25:15","us-vpn-gw-2","ap-northeast-1","DISCONNECTED","[1221130827]","7","berfin","8236318","365","us","","5759","TLS","CiscoSecureAccessVPN","44.167.76.100","192.168.188.241","2025-08-14T20:29:11Z","Re-authentication","Ubuntu 22.04","4.10.06079","ASA-3-113015","DEVICE-L-7073","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-14 13:56:41","hq-vpn-gw-1","us-east-1","FAILED","[407943686]","7","leo","8236318","365","us","","5909","IKEv2","CiscoSecureAccessVPN","18.248.219.143","10.10.240.10","","","Windows 11 23H2","4.10.06079","ASA-4-113019","DEVICE-L-6977","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-08 06:51:56","us-vpn-gw-1","us-east-1","DISCONNECTED","[749186175]","7","ayse","8236318","365","us","","7175","IKEv2","CiscoSecureAccessVPN","117.49.34.217","10.10.98.35","2025-08-08T01:40:59Z","Network Error","iOS 17.5","5.1.2.42","ASA-5-109201","DEVICE-W-3406","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-11 21:13:59","hq-vpn-gw-1","eu-west-1","CONNECTED","[1356573950]","7","yasmine","8236318","365","us","","1787","TLS","CiscoSecureAccessVPN","119.60.92.54","192.168.215.37","","","Mac OS X 14.6.1","5.0.03120","ASA-6-113039","DEVICE-W-4375","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-21 15:28:31","us-vpn-gw-1","ap-southeast-1","DISCONNECTED","[1102480011]","7","quinn","8236318","365","us","","2034","TLS","CiscoSecureAccessVPN","99.50.167.157","10.10.183.13","2025-07-21T11:40:54Z","Admin Logout","Mac OS X 13.6","5.0.05040","ASA-4-113019","DEVICE-M-8111","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-02 07:56:29","apac-vpn-gw-1","us-west-2","FAILED","[100336568]","7","burak","8236318","365","us","","6638","IKEv2","CiscoSecureAccessVPN","166.16.137.10","10.10.245.10","","","Windows 10 22H2","4.10.06079","ASA-4-113019","DEVICE-W-1064","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-01 15:55:31","latam-vpn-gw-1","ap-southeast-1","CONNECTED","[686660645]","7","baran","8236318","365","us","","8660","TLS","CiscoSecureAccessVPN","108.72.97.169","192.168.126.97","","","iOS 17.5","5.0.03120","ASA-6-113039","DEVICE-L-2520","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-28 18:34:10","hq-vpn-gw-2","ap-northeast-1","DISCONNECTED","[746422745]","7","sybil","8236318","365","us","","1718","TLS","CiscoSecureAccessVPN","121.22.128.87","10.10.38.33","2025-07-28T14:30:48Z","Idle Timeout","Android 14","4.10.06079","ASA-3-113015","DEVICE-L-6699","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-11 16:58:47","us-vpn-gw-1","eu-west-1","DISCONNECTED","[981637783]","7","victor","8236318","365","us","","9539","IKEv2","CiscoSecureAccessVPN","167.10.76.27","10.10.106.123","2025-08-11T13:56:59Z","Re-authentication","Windows 10 22H2","5.1.0.91","ASA-3-113015","DEVICE-L-5677","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-04 02:24:07","us-vpn-gw-2","sa-east-1","FAILED","[570909689]","7","charlie","8236318","365","us","","3086","TLS","CiscoSecureAccessVPN","188.173.38.145","192.168.98.152","","","Windows 10 22H2","5.1.2.42","ASA-4-113019","DEVICE-W-3617","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-18 22:08:40","eu-vpn-gw-2","ap-northeast-1","CONNECTED","[1699926293]","7","alice","8236318","365","us","","8739","IKEv2","CiscoSecureAccessVPN","213.194.192.152","10.10.114.12","","","Mac OS X 13.6","5.0.03120","ASA-5-109201","DEVICE-L-9390","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-08 01:04:17","hq-vpn-gw-2","us-west-2","DISCONNECTED","[845239686]","7","grace","8236318","365","us","","1486","TLS","CiscoSecureAccessVPN","50.82.248.200","192.168.237.38","2025-08-07T21:39:34Z","Network Error","Mac OS X 14.6.1","4.10.06079","ASA-4-113019","DEVICE-M-8154","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-14 23:43:52","eu-vpn-gw-2","us-east-1","CONNECTED","[1464876912]","7","quinn","8236318","365","us","","2995","IKEv2","CiscoSecureAccessVPN","207.100.21.72","192.168.91.37","","","iOS 17.5","5.1.0.91","ASA-6-113039","DEVICE-L-8558","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-31 10:18:59","us-vpn-gw-1","sa-east-1","CONNECTED","[334275634]","7","grace","8236318","365","us","","3029","IKEv2","CiscoSecureAccessVPN","47.44.74.29","10.10.171.183","","","Mac OS X 14.6.1","4.10.06079","ASA-6-113039","DEVICE-M-2276","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-08 15:00:52","us-vpn-gw-2","sa-east-1","CONNECTED","[1529495040]","7","ned","8236318","365","us","","3119","TLS","CiscoSecureAccessVPN","100.27.119.105","192.168.181.8","","","Ubuntu 22.04","5.1.2.42","ASA-6-113039","DEVICE-L-7380","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-13 13:10:17","hq-vpn-gw-2","ap-northeast-1","CONNECTED","[1940409337]","7","zach","8236318","365","us","","7911","TLS","CiscoSecureAccessVPN","3.162.66.245","172.16.223.128","","","Mac OS X 14.6.1","5.1.0.91","ASA-6-113039","DEVICE-M-2990","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-29 16:05:54","us-vpn-gw-2","sa-east-1","DISCONNECTED","[336606937]","7","heidi","8236318","365","us","","3809","TLS","CiscoSecureAccessVPN","104.101.34.4","172.16.8.136","2025-07-29T10:41:25Z","Re-authentication","Mac OS X 14.6.1","5.1.2.42","ASA-4-113019","DEVICE-L-2966","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-01 11:32:42","hq-vpn-gw-2","sa-east-1","CONNECTED","[1384372914]","7","rick","8236318","365","us","","9353","IKEv2","CiscoSecureAccessVPN","129.27.115.151","192.168.127.123","","","Ubuntu 24.04","5.1.2.42","ASA-5-109201","DEVICE-M-6035","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-26 17:43:29","eu-vpn-gw-2","eu-west-1","DISCONNECTED","[1138248092]","7","judy","8236318","365","us","","9579","TLS","CiscoSecureAccessVPN","199.84.37.197","10.10.210.252","2025-07-26T13:09:24Z","Admin Logout","Mac OS X 14.6.1","5.0.05040","ASA-5-109201","DEVICE-W-7350","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-22 11:05:39","eu-vpn-gw-2","ap-southeast-1","DISCONNECTED","[1604373515]","7","can","8236318","365","us","","1358","TLS","CiscoSecureAccessVPN","50.118.8.31","172.16.58.165","2025-07-22T09:26:58Z","Idle Timeout","Android 14","5.0.03120","ASA-5-109201","DEVICE-L-8477","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
